code_commune;latitude;longitude;nom_commune;code_departement;code_region;coordonnees
26105;44.4553268167;5.36026006175;Cornillon-sur-l'Oule;26;84;Point(5.36026006175 44.4553268167)
26106;44.6415506371;4.78559017675;Coucourde;26;84;Point(4.78559017675 44.6415506371)
26107;45.1749370452;5.06902738769;Crépol;26;84;Point(5.06902738769 45.1749370452)
26108;44.7335665907;5.0221758413;Crest;26;84;Point(5.0221758413 44.7335665907)
26110;45.0984942531;4.844233369;Crozes-Hermitage;26;84;Point(4.844233369 45.0984942531)
26111;44.5539294848;5.18083316886;Crupies;26;84;Point(5.18083316886 44.5539294848)
26112;44.387658631;5.23421106174;Curnier;26;84;Point(5.23421106174 44.387658631)
26113;44.7482217645;5.37640774818;Die;26;84;Point(5.37640774818 44.7482217645)
26114;44.5310329912;5.06528375642;Dieulefit;26;84;Point(5.06528375642 44.5310329912)
26115;44.6994155653;5.00951244768;Divajeu;26;84;Point(5.00951244768 44.6994155653)
26116;44.4321090221;4.70892869285;Donzère;26;84;Point(4.70892869285 44.4321090221)
26117;45.024234316;5.38546643164;Échevis;26;84;Point(5.38546643164 45.024234316)
26118;45.3116175099;4.93837201077;Épinouze;26;84;Point(4.93837201077 45.3116175099)
26119;45.1267358937;4.8356936988;Érôme;26;84;Point(4.8356936988 45.1267358937)
26121;44.521406146;4.82247674959;Espeluche;26;84;Point(4.82247674959 44.521406146)
26122;44.6853594311;5.23465969716;Espenel;26;84;Point(5.23465969716 44.6853594311)
26123;44.5021554085;5.4402415482;Establet;26;84;Point(5.4402415482 44.5021554085)
26124;44.8313893504;4.87476252885;Étoile-sur-Rhône;26;84;Point(4.87476252885 44.8313893504)
26125;44.758262486;4.97623533568;Eurre;26;84;Point(4.97623533568 44.758262486)
26126;44.2211440236;5.59423968429;Eygalayes;26;84;Point(5.59423968429 44.2211440236)
26127;44.2403379768;5.28466764247;Eygaliers;26;84;Point(5.28466764247 44.2403379768)
26128;44.7982493088;5.20984977249;Eygluy-Escoulin;26;84;Point(5.20984977249 44.7982493088)
26129;45.0663071333;5.18254259284;Eymeux;26;84;Point(5.18254259284 45.0663071333)
26130;44.417094329;5.24106129822;Eyroles;26;84;Point(5.24106129822 44.417094329)
26131;44.5613261494;5.00354083733;Eyzahut;26;84;Point(5.00354083733 44.5613261494)
26133;45.2202693272;4.90751711804;Fay-le-Clos;26;84;Point(4.90751711804 45.2202693272)
26134;44.5855071367;5.05544129691;Félines-sur-Rimandoule;26;84;Point(5.05544129691 44.5855071367)
26135;44.1391681651;5.49040783709;Ferrassières;26;84;Point(5.49040783709 44.1391681651)
26136;44.5919888409;5.58664096693;Val-Maravel;26;84;Point(5.58664096693 44.5919888409)
26137;44.6168821671;5.07198362932;Francillon-sur-Roubion;26;84;Point(5.07198362932 44.6168821671)
26138;44.3910321281;4.74995521601;Garde-Adhémar;26;84;Point(4.74995521601 44.3910321281)
26139;45.0819148;5.09023746222;Génissieux;26;84;Point(5.09023746222 45.0819148)
26140;45.1234537531;5.09201692077;Geyssans;26;84;Point(5.09201692077 45.1234537531)
26141;44.8113617403;5.11358630739;Gigors-et-Lozeron;26;84;Point(5.11358630739 44.8113617403)
26142;44.6985798592;5.61337993572;Glandage;26;84;Point(5.61337993572 44.6985798592)
26143;45.2625506689;5.10224795583;Grand-Serre;26;84;Point(5.10224795583 45.2625506689)
26144;44.7208645789;4.89731877792;Grane;26;84;Point(4.89731877792 44.7208645789)
26145;44.4276255565;4.75667290767;Granges-Gontardes;26;84;Point(4.75667290767 44.4276255565)
26146;44.4369175751;4.90180143483;Grignan;26;84;Point(4.90180143483 44.4369175751)
26147;44.5072339417;5.26749702819;Gumiane;26;84;Point(5.26749702819 44.5072339417)
26148;45.2531318961;5.03890051162;Hauterives;26;84;Point(5.03890051162 45.2531318961)
26149;45.0322321943;5.20271143898;Hostun;26;84;Point(5.20271143898 45.0322321943)
26150;44.2626520875;5.60226769891;Izon-la-Bruisse;26;84;Point(5.60226769891 44.2626520875)
26152;44.5654041673;5.40190869751;Jonchères;26;84;Point(5.40190869751 44.5654041673)
26153;44.2884885903;5.59159509018;Laborel;26;84;Point(5.59159509018 44.2884885903)
26154;44.2161718587;5.65182288638;Lachau;26;84;Point(5.65182288638 44.2161718587)
26155;45.3275989913;4.98910838258;Lapeyrouse-Mornay;26;84;Point(4.98910838258 45.3275989913)
26156;45.0989410685;4.86289979161;Larnage;26;84;Point(4.86289979161 45.0989410685)
26157;44.608225236;4.85111658916;Laupie;26;84;Point(4.85111658916 44.608225236)
26159;44.7360932981;5.45230545498;Laval-d'Aix;26;84;Point(5.45230545498 44.7360932981)
26160;45.2037746922;4.81998155798;Laveyron;26;84;Point(4.81998155798 45.2037746922)
26161;44.3531580457;5.41264543298;Lemps;26;84;Point(5.41264543298 44.3531580457)
26162;45.2960581981;5.04115943203;Lens-Lestang;26;84;Point(5.04115943203 45.2960581981)
26163;44.9241441002;5.20544856273;Léoncel;26;84;Point(5.20544856273 44.9241441002)
26164;44.5936637073;5.51737877593;Lesches-en-Diois;26;84;Point(5.51737877593 44.5936637073)
26165;44.7874186099;4.83899378303;Livron-sur-Drôme;26;84;Point(4.83899378303 44.7874186099)
26166;44.7499742267;4.80530615488;Loriol-sur-Drôme;26;84;Point(4.80530615488 44.7499742267)
26167;44.6107770597;5.45872622815;Luc-en-Diois;26;84;Point(5.45872622815 44.6107770597)
26168;44.6828031377;5.72316122016;Lus-la-Croix-Haute;26;84;Point(5.72316122016 44.6828031377)
26169;44.4735237549;4.74537048186;Malataverne;26;84;Point(4.74537048186 44.4735237549)
26170;44.9007368084;4.95855438773;Malissard;26;84;Point(4.95855438773 44.9007368084)
26171;44.6017015334;4.97988711048;Manas;26;84;Point(4.97988711048 44.6017015334)
26172;45.3074924961;5.00340183347;Manthes;26;84;Point(5.00340183347 45.3074924961)
26173;44.9785812313;5.1153753818;Marches;26;84;Point(5.1153753818 44.9785812313)
26174;45.1319031248;5.03106608255;Margès;26;84;Point(5.03106608255 45.1319031248)
26175;44.8102170504;5.3344028956;Marignac-en-Diois;26;84;Point(5.3344028956 44.8102170504)
26176;44.640273082;4.88311372596;Marsanne;26;84;Point(4.88311372596 44.640273082)
26177;45.1211976778;4.932214307;Marsaz;26;84;Point(4.932214307 45.1211976778)
26178;44.6581977014;5.47305848726;Menglon;26;84;Point(5.47305848726 44.6581977014)
26179;45.0714881151;4.88879562324;Mercurol-Veaunes;26;84;Point(4.88879562324 45.0714881151)
26180;44.2725055479;5.1684408091;Mérindol-les-Oliviers;26;84;Point(5.1684408091 44.2725055479)
26181;44.2346171686;5.47885128912;Mévouillon;26;84;Point(5.47885128912 44.2346171686)
26182;44.3146283758;5.10177171848;Mirabel-aux-Baronnies;26;84;Point(5.10177171848 44.3146283758)
26183;44.7140812623;5.12302837932;Mirabel-et-Blacons;26;84;Point(5.12302837932 44.7140812623)
26184;45.1976909238;5.10654579635;Miribel;26;84;Point(5.10654579635 45.1976909238)
26185;44.6886093237;4.844585911;Mirmande;26;84;Point(4.844585911 44.6886093237)
26186;44.6243253261;5.51425703083;Miscon;26;84;Point(5.51425703083 44.6243253261)
26188;44.2339086816;5.19464049254;Mollans-sur-Ouvèze;26;84;Point(5.19464049254 44.2339086816)
26189;44.2773478714;5.51851244253;Montauban-sur-l'Ouvèze;26;84;Point(5.51851244253 44.2773478714)
26190;44.3578984951;5.21799658575;Montaulieu;26;84;Point(5.21799658575 44.3578984951)
26191;44.5542986445;4.8150831884;Montboucher-sur-Jabron;26;84;Point(4.8150831884 44.5542986445)
26192;44.4341876361;5.02273025287;Montbrison-sur-Lez;26;84;Point(5.02273025287 44.4341876361)
26193;44.1877148289;5.43426917221;Montbrun-les-Bains;26;84;Point(5.43426917221 44.1877148289)
26194;45.1920320499;5.03982894227;Montchenu;26;84;Point(5.03982894227 45.1920320499)
26195;44.7478398549;5.15785545996;Montclar-sur-Gervanne;26;84;Point(5.15785545996 44.7478398549)
26196;44.8558469973;4.92784684928;Montéléger;26;84;Point(4.92784684928 44.8558469973)
26197;44.9426423498;5.02096570564;Montélier;26;84;Point(5.02096570564 44.9426423498)
26198;44.5540845734;4.74869387765;Montélimar;26;84;Point(4.74869387765 44.5540845734)
26199;44.3419027323;5.44998013402;Montferrand-la-Fare;26;84;Point(5.44998013402 44.3419027323)
26200;44.1708554906;5.64511167638;Montfroc;26;84;Point(5.64511167638 44.1708554906)
26201;44.301845332;5.47245831893;Montguers;26;84;Point(5.47245831893 44.301845332)
26202;44.4893401386;5.10300091233;Montjoux;26;84;Point(5.10300091233 44.4893401386)
26203;44.4826616889;4.87794122757;Montjoyer;26;84;Point(4.87794122757 44.4826616889)
26204;44.6269804686;5.41568808413;Montlaur-en-Diois;26;84;Point(5.41568808413 44.6269804686)
26205;44.6780171902;5.36466101369;Montmaur-en-Diois;26;84;Point(5.36466101369 44.6780171902)
26206;44.8361396041;4.98453227246;Montmeyran;26;84;Point(4.98453227246 44.8361396041)
26207;45.1534746191;5.16002782914;Montmiral;26;84;Point(5.16002782914 45.1534746191)
26208;44.7975529073;4.93043285806;Montoison;26;84;Point(4.93043285806 44.7975529073)
26209;44.4006997235;5.30675272365;Montréal-les-Sources;26;84;Point(5.30675272365 44.4006997235)
26210;45.2264302385;5.14289630898;Montrigaud;26;84;Point(5.14289630898 45.2264302385)
26211;44.3674930757;4.85732107832;Montségur-sur-Lauzon;26;84;Point(4.85732107832 44.3674930757)
26212;44.8660693577;5.01205997736;Montvendre;26;84;Point(5.01205997736 44.8660693577)
26213;45.2853226876;4.99962084513;Moras-en-Valloire;26;84;Point(4.99962084513 45.2853226876)
26214;44.6208884748;5.13309651112;Mornans;26;84;Point(5.13309651112 44.6208884748)
26215;44.4953213004;5.38478825225;Motte-Chalancon;26;84;Point(5.38478825225 44.4953213004)
26216;45.1987797497;4.90084017437;Motte-de-Galaure;26;84;Point(4.90084017437 45.1987797497)
26217;45.0452802942;5.27059572584;Motte-Fanjas;26;84;Point(5.27059572584 45.0452802942)
26218;45.0710106759;5.05923924282;Mours-Saint-Eusèbe;26;84;Point(5.05923924282 45.0710106759)
26219;45.2154706138;4.92828423422;Mureils;26;84;Point(4.92828423422 45.2154706138)
26220;44.3564879814;5.12880832;Nyons;26;84;Point(5.12880832 44.3564879814)
26221;44.8638431214;5.23078207101;Omblèze;26;84;Point(5.23078207101 44.8638431214)
26222;44.5484783973;5.13762227553;Orcinas;26;84;Point(5.13762227553 44.5484783973)
26223;44.9897441027;5.25074981876;Oriol-en-Royans;26;84;Point(5.25074981876 44.9897441027)
